Shape_Area,Shape_Leng,Surface_PU,unique_id,origine,cluster_PC,cluster_DI,DI_reg,DI_6cat,sp_richnes,sum_max_ei,access,chantiers,ParcourRef,enjeux_Z,enjeu_2026,enjeux,prio_all,prio_txt
12341.03802010000,435.24286140000,1.23410380201,"89",DI terrain 2024,"-99","1","-99",intact,"0","0",693.64314766000,Buffer de 500m autour d'un chantier historique,Surveillance,44.94395382190,"2",Fort enjeu de conservation à l'échelle du massif,80.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
20920.33841090000,564.46224896800,2.09203384109,"90",DI terrain 2024,"-99","1","-99",intact,"1","3",4286.95781389000,Pas de chantiers connus dans les 5 dernières années,Surveillance,53.47871143250,"2",Fort enjeu de conservation à l'échelle du massif,72.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
24555.11389570000,631.41140285300,2.45551138957,"91",DI terrain 2024,"-99","0","-99",intact,"0","0",535.75964979900,Buffer de 200m autour d'un chantier historique,Surveillance,45.84388029820,"1",Enjeu de conservation intermédiaire à l'échelle du massif,75.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
9798.95356229000,394.36601021800,0.97989535623,"92",DI terrain 2024,"-99","1","-99",peu envahi (1),"1","1",473.55080578800,Buffer de 500m autour d'un chantier historique,Restauration peu envahi,37.13745520760,"1",Enjeu de conservation intermédiaire à l'échelle du massif,78.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
40000.00000000000,800.00000000000,4.00000000000,"93",DI regional 2025,"-99","-99","2",moyennement envahi (4),"0","-99",6312.90917969000,Pas de chantiers connus dans les 5 dernières années,Restauration moy envahi,27.23862988230,"0",Faible enjeu de conservation à l'échelle du massif,40.00000000000,Faibles Priorités - Score inférieur à 50
9694.55040839000,389.35657494700,0.96945504084,"94",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",443.39420371600,Buffer de 500m autour d'un chantier historique,Restauration peu envahi,70.42707341510,"2",Fort enjeu de conservation à l'échelle du massif,82.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
40000.00000000000,800.00000000000,4.00000000000,"95",DI regional 2025,"-99","-99","2",moyennement envahi (4),"0","-99",2672.33837891000,Pas de chantiers connus dans les 5 dernières années,Restauration moy envahi,18.75440666320,"0",Faible enjeu de conservation à l'échelle du massif,35.00000000000,Faibles Priorités - Score inférieur à 50
9904.28916913000,396.96188295000,0.99042891691,"96",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",2132.63745117000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,68.62507019040,"2",Fort enjeu de conservation à l'échelle du massif,81.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
19989.54858480000,559.75452493300,1.99895485848,"97",DI terrain 2024,"-99","1","-99",intact,"0","0",1669.49834794000,Buffer de 500m autour d'un chantier historique,Surveillance,73.04611834250,"2",Fort enjeu de conservation à l'échelle du massif,88.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
9951.33879029000,398.21607722600,0.99513387903,"98",DI terrain 2024,"-99","1","-99",peu envahi (1),"7","3",1037.36601460000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,61.21069329260,"2",Fort enjeu de conservation à l'échelle du massif,82.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
9710.94637303000,391.13375126100,0.97109463730,"99",DI terrain 2024,"-99","4","-99",moyennement envahi (4),"3","3",1577.54017576000,Buffer de 200m autour d'un chantier historique,Restauration moy envahi,42.18656574870,"1",Enjeu de conservation intermédiaire à l'échelle du massif,65.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
19768.99638130000,544.65103583800,1.97689963813,"100",DI terrain 2024,"-99","1","-99",intact,"1","1",571.65940551800,Chantiers dans les 5 dernières années,Surveillance,7.99009806655,"0",Faible enjeu de conservation à l'échelle du massif,72.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
10213.89943760000,398.80174819600,1.02138994376,"101",DI terrain 2024,"-99","1","-99",peu envahi (1),"1","3",61.34311352520,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,46.56529503420,"1",Enjeu de conservation intermédiaire à l'échelle du massif,77.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
4092.23316416000,253.05944862100,0.40922331642,"102",DI terrain Piton de Caille 2021,"1","-99","-99",peu envahi (2),"2","3",647.69533234600,Buffer de 200m autour d'un chantier historique,Restauration peu envahi,43.93654279010,"1",Enjeu de conservation intermédiaire à l'échelle du massif,73.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
4625.65346821000,264.44214299400,0.46256534682,"103",DI terrain Piton de Caille 2021,"2","-99","-99",moyennement envahi (4),"6","3",545.38576470800,Buffer de 500m autour d'un chantier historique,Restauration moy envahi,39.11527850180,"0",Faible enjeu de conservation à l'échelle du massif,70.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
40000.00000000000,800.00000000000,4.00000000000,"104",DI regional 2025,"-99","-99","3",très envahi (6),"0","-99",6902.01074219000,Pas de chantiers connus dans les 5 dernières années,Restauration très envahi,12.43121955990,"0",Faible enjeu de conservation à l'échelle du massif,11.00000000000,Faibles Priorités - Score inférieur à 50
22617.18517160000,622.37551309600,2.26171851716,"105",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",1998.11987305000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,2.46265904712,"0",Faible enjeu de conservation à l'échelle du massif,50.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
9948.14181861000,398.12325104800,0.99481418186,"106",DI terrain 2024,"-99","1","-99",peu envahi (1),"1","3",54.12718274080,Chantiers dans les 5 dernières années,Restauration peu envahi,50.76355297090,"2",Fort enjeu de conservation à l'échelle du massif,83.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
18845.45562270000,537.49233590600,1.88454556227,"107",DI terrain 2024,"-99","1","-99",intact,"0","0",987.43683234200,Buffer de 200m autour d'un chantier historique,Surveillance,67.37820531840,"2",Fort enjeu de conservation à l'échelle du massif,80.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
10148.40828930000,400.99131261400,1.01484082893,"108",DI terrain 2024,"-99","4","-99",moyennement envahi (4),"2","3",602.37780242900,Buffer de 500m autour d'un chantier historique,Restauration moy envahi,6.57146361211,"0",Faible enjeu de conservation à l'échelle du massif,69.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
15137.00156340000,482.80417867300,1.51370015634,"109",DI terrain 2024,"-99","4","-99",moyennement envahi (4),"3","3",683.21374551500,Pas de chantiers connus dans les 5 dernières années,Restauration moy envahi,23.59081966090,"0",Faible enjeu de conservation à l'échelle du massif,69.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
9970.02605631000,395.95013165100,0.99700260563,"110",DI terrain 2024,"-99","1","-99",peu envahi (1),"4","3",374.60445600500,Buffer de 500m autour d'un chantier historique,Restauration peu envahi,69.77710034330,"2",Fort enjeu de conservation à l'échelle du massif,87.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
40000.00000000000,800.00000000000,4.00000000000,"111",DI regional 2025,"-99","-99","3",très envahi (6),"0","-99",6584.78369141000,Pas de chantiers connus dans les 5 dernières années,Restauration très envahi,56.52049281120,"2",Fort enjeu de conservation à l'échelle du massif,32.00000000000,Faibles Priorités - Score inférieur à 50
27754.93792320000,679.05581567100,2.77549379232,"112",DI terrain 2024,"-99","2","-99",peu envahi (2),"8","3",5191.99671866000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,75.22955231740,"2",Fort enjeu de conservation à l'échelle du massif,72.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
20176.03508630000,564.09992585300,2.01760350863,"113",DI terrain 2024,"-99","2","-99",intact,"2","2",6715.28093416000,Pas de chantiers connus dans les 5 dernières années,Surveillance,87.44614519260,"2",Fort enjeu de conservation à l'échelle du massif,80.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
33931.67427690000,749.13105836200,3.39316742769,"114",DI terrain 2024,"-99","0","-99",intact,"0","0",3484.64657642000,Pas de chantiers connus dans les 5 dernières années,Surveillance,13.25000835860,"0",Faible enjeu de conservation à l'échelle du massif,64.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
9954.97205040000,398.54783576100,0.99549720504,"115",DI terrain 2024,"-99","1","-99",peu envahi (1),"1","1",75.53017761620,Buffer de 500m autour d'un chantier historique,Restauration peu envahi,37.24528625490,"1",Enjeu de conservation intermédiaire à l'échelle du massif,78.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
10206.48381200000,401.12668834800,1.02064838120,"116",DI terrain 2024,"-99","1","-99",intact,"0","0",456.39346073500,Pas de chantiers connus dans les 5 dernières années,Surveillance,84.23000634070,"2",Fort enjeu de conservation à l'échelle du massif,87.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
38825.55737520000,771.61515170700,3.88255573752,"117",DI regional 2025,"-99","-99","0",intact,"0","-99",725.99799208800,Pas de chantiers connus dans les 5 dernières années,Surveillance,52.95204302920,"2",Fort enjeu de conservation à l'échelle du massif,73.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
13401.76860730000,462.70250438700,1.34017686073,"118",DI terrain 2024,"-99","4","-99",moyennement envahi (4),"7","3",950.12234260600,Buffer de 200m autour d'un chantier historique,Restauration moy envahi,84.88136105770,"2",Fort enjeu de conservation à l'échelle du massif,89.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
40000.00000000000,800.00000000000,4.00000000000,"119",DI regional 2025,"-99","-99","3",très envahi (6),"0","-99",6247.26855469000,Pas de chantiers connus dans les 5 dernières années,Restauration très envahi,12.69115223940,"0",Faible enjeu de conservation à l'échelle du massif,12.00000000000,Faibles Priorités - Score inférieur à 50
14056.95419130000,474.53345003400,1.40569541913,"120",DI terrain 2024,"-99","1","-99",peu envahi (1),"1","1",960.62805328400,Buffer de 500m autour d'un chantier historique,Restauration peu envahi,62.38437059110,"2",Fort enjeu de conservation à l'échelle du massif,85.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
10133.48052670000,397.30897515600,1.01334805267,"121",DI terrain 2024,"-99","4","-99",moyennement envahi (4),"2","3",890.36640084100,Buffer de 500m autour d'un chantier historique,Restauration moy envahi,64.41844527480,"2",Fort enjeu de conservation à l'échelle du massif,81.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
45438.42609320000,844.67468101500,4.54384260932,"122",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",969.54095459000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,64.07113058410,"2",Fort enjeu de conservation à l'échelle du massif,59.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
20002.44032690000,564.19757465400,2.00024403269,"123",DI terrain 2024,"-99","1","-99",peu envahi (1),"1","3",501.95453268500,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,21.87144637670,"0",Faible enjeu de conservation à l'échelle du massif,69.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
40000.00000000000,800.00000000000,4.00000000000,"124",DI regional 2025,"-99","-99","3",très envahi (6),"0","-99",7001.85009766000,Pas de chantiers connus dans les 5 dernières années,Restauration très envahi,88.59324028970,"2",Fort enjeu de conservation à l'échelle du massif,48.00000000000,Faibles Priorités - Score inférieur à 50
40000.00000000000,800.00000000000,4.00000000000,"125",DI regional 2025,"-99","-99","0",intact,"0","-99",1094.06457520000,Pas de chantiers connus dans les 5 dernières années,Surveillance,57.25646723510,"2",Fort enjeu de conservation à l'échelle du massif,74.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
40000.00000000000,800.00000000000,4.00000000000,"126",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",6097.57763672000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,58.51293733600,"2",Fort enjeu de conservation à l'échelle du massif,58.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
12152.84533410000,430.36802602900,1.21528453341,"127",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",216.52160607100,Chantiers dans les 5 dernières années,Restauration peu envahi,58.06189319070,"1",Enjeu de conservation intermédiaire à l'échelle du massif,87.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
9643.27546312000,389.34351526200,0.96432754631,"128",DI terrain 2024,"-99","2","-99",intact,"1","3",610.07375700600,Buffer de 200m autour d'un chantier historique,Surveillance,79.03728247440,"2",Fort enjeu de conservation à l'échelle du massif,92.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
40000.00000000000,800.00000000000,4.00000000000,"129",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",90.20070648190,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,58.19454086780,"2",Fort enjeu de conservation à l'échelle du massif,62.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
11097.02076160000,580.75979571000,1.10970207616,"130",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",1282.90686035000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,2.95086538062,"0",Faible enjeu de conservation à l'échelle du massif,46.00000000000,Faibles Priorités - Score inférieur à 50
40000.00000000000,800.00000000000,4.00000000000,"131",DI regional 2025,"-99","-99","3",très envahi (6),"0","-99",7168.49072266000,Pas de chantiers connus dans les 5 dernières années,Restauration très envahi,56.73258068560,"1",Enjeu de conservation intermédiaire à l'échelle du massif,52.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
